"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.18050877684348e-84,6.95629056244241,0.638,0.031,2.76628621677734e-80,"9","6330406I15Rik"
2.63055077056588e-84,7.77776128123126,0.766,0.051,6.16416962066702e-80,"9","Loxl1"
6.00430953986789e-84,6.12268614886589,0.596,0.026,1.40698985447724e-79,"9","Col4a3"
7.93707772077603e-84,6.46031195518609,0.489,0.015,1.85989542230945e-79,"9","Gypc"
1.18152527021208e-83,5.18943211097524,0.723,0.042,2.76866816568796e-79,"9","Col15a1"
6.82257866088239e-83,7.29929375799558,0.809,0.061,1.59873485760457e-78,"9","G0s2"
6.60627326271795e-82,6.89277963915918,0.383,0.007,1.5480480136527e-77,"9","E330013P06"
8.30352259579383e-82,8.64037375523932,0.362,0.006,1.94576444987237e-77,"9","Fam26e"
8.65227728879902e-82,4.96622162993456,0.702,0.04,2.02748813708427e-77,"9","Pear1"
1.50282790336082e-81,10.3524318703753,0.936,0.096,3.52157662594541e-77,"9","Col6a2"
3.71800052280125e-81,9.48133943776786,0.596,0.028,8.71239062508016e-77,"9","Srpx"
7.45138404949285e-81,5.08343395482412,0.766,0.052,1.74608282431766e-76,"9","Tgfb1i1"
1.84574469012988e-80,5.22418471869016,0.553,0.022,4.32513353238135e-76,"9","Ston1"
2.50525473604787e-80,6.89029174459435,0.298,0.003,5.87056342298098e-76,"9","Gli2"
4.47360919848878e-80,6.08282512391058,0.66,0.036,1.04830084348188e-75,"9","Antxr2"
2.97818771623115e-79,10.5733679639013,0.319,0.004,6.97878727544445e-75,"9","Pcdh18"
2.81169643138017e-78,6.527456015941,0.617,0.032,6.58864824765316e-74,"9","Dpysl3"
1.10005401493202e-77,7.3509024558565,0.404,0.01,2.5777565731902e-73,"9","Pcdh7"
1.75844007025831e-76,7.67073466758717,0.383,0.008,4.1205526166363e-72,"9","Arhgap20"
2.69660052516633e-76,7.37087530373872,0.617,0.033,6.31894401062226e-72,"9","Il34"
3.42607553199314e-76,7.72121366662388,0.66,0.04,8.02832279411952e-72,"9","Igsf10"
9.94694106986539e-76,7.54065788826823,0.83,0.075,2.33086670090156e-71,"9","Lama2"
1.07722397187442e-75,5.0828710620458,0.617,0.033,2.52425893329332e-71,"9","Zcchc24"
3.01990759564469e-75,5.93181995236713,0.426,0.012,7.07654946887419e-71,"9","Cyp1b1"
4.00250930069687e-75,8.84815100337107,0.553,0.026,9.37908004432297e-71,"9","Scara5"
1.11324028766242e-74,8.13993873664592,0.66,0.042,2.60865596607935e-70,"9","Mmp23"
8.61733752932786e-73,6.58442283117281,0.362,0.008,2.0193007032474e-68,"9","Adamts12"
1.25216070661879e-72,7.83707953720729,0.447,0.015,2.9341881838198e-68,"9","Agtr1a"
3.16666882411753e-72,4.76918938985606,0.511,0.021,7.4204550555546e-68,"9","Nkx2-3"
4.07982651925771e-71,6.19073299930234,0.255,0.002,9.5602574825766e-67,"9","B130024G19Rik"
8.41199145755369e-71,7.44112401758264,0.404,0.011,1.97118195824856e-66,"9","Kirrel"
1.37150913536994e-70,4.91425431440234,0.723,0.054,3.21385735691238e-66,"9","Ebf1"
4.45839647286308e-70,5.5721365932868,0.851,0.086,1.04473604548601e-65,"9","Plat"
7.20054847819198e-70,5.6322556367602,0.83,0.08,1.68730452489473e-65,"9","Emp1"
8.24404294354822e-70,5.33597253874409,0.553,0.027,1.93182658296165e-65,"9","Hic1"
1.00637750962726e-69,8.29828334406038,0.66,0.047,2.35824441830956e-65,"9","Clec3b"
3.26030765912011e-69,7.11433362270183,0.277,0.003,7.63987893761615e-65,"9","Mst1r"
3.47668591357361e-69,7.20996922879702,0.489,0.021,8.14691810127704e-65,"9","Wfdc1"
6.18751583411675e-69,9.18405745366507,0.532,0.027,1.44992058540858e-64,"9","Aspn"
7.58028581695614e-69,9.13148916541753,0.319,0.006,1.77628837548733e-64,"9","Sult5a1"
2.9091418756606e-68,5.74533822550136,0.298,0.004,6.81699215723548e-64,"9","Hoxb3"
3.71289309147605e-68,4.9335379234711,0.617,0.038,8.70042238125583e-64,"9","Adamts15"
4.11427987137395e-68,4.12143567139342,0.957,0.116,9.64099202259057e-64,"9","Col4a2"
5.20004398666026e-68,9.48055870295995,0.574,0.033,1.2185263073941e-63,"9","Cdh11"
6.00767459524788e-68,6.98515187033681,0.83,0.088,1.40777838790444e-63,"9","C1ra"
3.34411978813835e-67,7.92635775931268,0.553,0.031,7.83627589954459e-63,"9","Col14a1"
4.33639837761313e-67,5.91056046957856,0.383,0.011,1.01614823182608e-62,"9","Gm14005"
4.63492261393501e-67,10.6040645234484,0.681,0.054,1.08610141612339e-62,"9","Penk"
6.03119642116162e-67,4.94581265485822,0.66,0.045,1.4132902573708e-62,"9","Rnf144a"
8.76475258277162e-67,5.05647377518867,0.489,0.022,2.05384447272087e-62,"9","Nid2"
1.7358952308309e-66,6.0906232294967,0.511,0.025,4.06772329440605e-62,"9","Fam198b"
2.68773348540323e-66,4.07899966245001,0.553,0.029,6.2981658763454e-62,"9","Lrrc32"
3.14213876688204e-66,8.3039968174844,0.319,0.006,7.36297377243468e-62,"9","Msc"
3.35625829622454e-66,5.14273187324987,0.596,0.037,7.86472006554296e-62,"9","Abca9"
1.36015976088186e-65,4.04236249450186,0.915,0.106,3.18726236767445e-61,"9","Fxyd1"
1.46194723603513e-65,8.86879555521343,0.894,0.116,3.42578095820113e-61,"9","Pcolce"
1.16432539349555e-64,5.40674917965005,0.66,0.049,2.72836369457812e-60,"9","C1qtnf1"
1.86084772876023e-64,5.98243849752969,0.681,0.054,4.36052448280384e-60,"9","Adamts5"
2.36138728222229e-64,3.38983924087837,0.83,0.082,5.5334388184315e-60,"9","Tmem204"
2.89039771612048e-64,5.79432028882571,0.979,0.148,6.77306896818513e-60,"9","Fstl1"
5.15958475206297e-64,7.49412890976982,0.362,0.01,1.20904549495092e-59,"9","Pth1r"
6.41396305707425e-64,9.90251259700401,0.745,0.072,1.50298396316421e-59,"9","Htra3"
9.20490486413334e-64,8.53722050259836,0.957,0.146,2.15698535681237e-59,"9","Ccdc80"
2.90540616049982e-63,3.77080963760636,0.872,0.093,6.80823825589923e-59,"9","Gng11"
3.54649922150102e-63,8.77035397733974,0.745,0.073,8.31051162574334e-59,"9","Ogn"
4.49828843989359e-63,4.86008848549281,0.596,0.039,1.05408393012026e-58,"9","Ace"
8.02750039138768e-63,10.8448699301961,0.298,0.006,1.88108416671387e-58,"9","Itga7"
1.53085374774761e-62,6.77690144457239,0.34,0.009,3.58724958709696e-58,"9","Nkd1"
2.57637200056089e-62,9.69755718597646,0.362,0.011,6.03721250891434e-58,"9","E130203B14Rik"
3.77746390797634e-62,4.24393528056579,0.532,0.029,8.85173117556096e-58,"9","5430435G22Rik"
3.78303782519249e-62,8.02091714958484,0.362,0.011,8.86479253577356e-58,"9","Aldh1a2"
5.81232919265316e-62,6.14642961487195,0.277,0.004,1.36200309971441e-57,"9","Cadm3"
7.48404630830519e-62,9.99630391605308,0.979,0.167,1.75373657142515e-57,"9","Col3a1"
2.83271664470674e-61,10.7646236505463,0.702,0.065,6.63790491354131e-57,"9","Smoc2"
4.59501744036378e-61,4.71957241871222,0.872,0.109,1.07675043680045e-56,"9","Emp3"
6.71671761741524e-61,3.84640179316505,0.553,0.033,1.57392843928891e-56,"9","Tril"
1.0528546040356e-60,6.0144406775651,0.809,0.091,2.46715419363663e-56,"9","Gas1"
1.62946511141235e-60,5.36077507724023,0.83,0.098,3.81832559557255e-56,"9","Sod3"
1.82300307115821e-60,4.40987351612187,0.426,0.017,4.27184309664502e-56,"9","Galntl2"
2.78558226797597e-60,8.24268017929641,0.511,0.029,6.52745492854808e-56,"9","Cpxm1"
5.63557528959068e-60,4.25931303226972,0.957,0.138,1.32058435760978e-55,"9","Prkcdbp"
7.69939876109067e-60,10.4560430886045,0.787,0.091,1.80420011168638e-55,"9","Col1a1"
7.94144089006528e-60,7.89405997565697,0.681,0.063,1.860917843769e-55,"9","Itm2a"
8.36512788915181e-60,7.35887680864734,0.298,0.006,1.96020041826494e-55,"9","Pappa"
1.44172312047197e-59,5.44387846512354,0.638,0.05,3.37838978820196e-55,"9","Pdpn"
1.48336333526557e-59,6.65212812941045,0.787,0.09,3.4759653035278e-55,"9","Cd302"
2.74661184711246e-59,4.66946664140338,0.638,0.049,6.43613554133862e-55,"9","Zeb2"
3.92438602450812e-59,5.07988712260947,0.681,0.058,9.19601377122988e-55,"9","Spry4"
1.63291000494891e-58,7.15569336621899,0.681,0.063,3.82639801459677e-54,"9","Gpc3"
2.55663654203671e-58,5.34377940463207,0.447,0.021,5.99096640895462e-54,"9","Rasgrp2"
2.76010856765237e-58,3.80005639571702,0.702,0.062,6.4677624065798e-54,"9","Ifi27l2a"
7.56751981991789e-58,4.39251652878661,0.915,0.125,1.77329691940136e-53,"9","Tgfbr2"
8.54422637340465e-58,6.07713097598664,0.787,0.091,2.00216856607991e-53,"9","Ndrg2"
1.27926447121164e-57,5.44185240168929,0.957,0.162,2.99770043539023e-53,"9","Sparcl1"
1.63065896441011e-57,9.25234839689364,0.298,0.007,3.8211231513022e-53,"9","Rasl12"
1.64309978640855e-57,4.74709352184879,0.809,0.091,3.85027572949115e-53,"9","Nr2f2"
1.75086101037895e-57,5.85575399141283,0.915,0.144,4.10279260562099e-53,"9","Ecm1"
1.90199545828147e-57,5.85222886622595,0.532,0.034,4.45694595739096e-53,"9","Eln"
2.76617210753985e-57,8.22542823059216,0.426,0.02,6.48197109959812e-53,"9","Lrrc17"
3.02083847597183e-57,5.39961998070636,0.617,0.049,7.07873080074478e-53,"9","9030425E11Rik"
4.77884880688118e-57,6.21228573260037,0.745,0.082,1.11982764091647e-52,"9","Lamb1"
9.2401262683162e-57,7.51149246504651,0.426,0.02,2.16523878845454e-52,"9","Mmp19"
9.80196405324608e-57,6.57256215265522,0.489,0.028,2.29689423659715e-52,"9","Col16a1"
1.55341470409625e-56,7.58648652402642,0.83,0.114,3.64011667610874e-52,"9","Plxdc2"
1.94999198885479e-56,4.11496630497321,0.574,0.041,4.56941622748344e-52,"9","AI607873"
2.98941557605205e-56,6.90742969004155,0.34,0.011,7.00509751936277e-52,"9","Abca6"
3.17670560841524e-56,5.72830234719393,0.277,0.006,7.44397425219943e-52,"9","Flnc"
5.65377155963875e-56,5.56401105977063,0.277,0.006,1.32484828957015e-51,"9","Ar"
7.18993065676085e-56,7.69933579862507,0.255,0.004,1.68481645079877e-51,"9","Ptgir"
7.91433474222279e-56,4.21504061005426,0.362,0.013,1.85456606014507e-51,"9","Tslp"
2.33852439989428e-55,5.44905939423957,0.894,0.13,5.47986422627227e-51,"9","Akap12"
6.43925338004536e-55,7.05796455805543,0.979,0.194,1.50891024454603e-50,"9","Bgn"
2.15327190401585e-54,6.48157646225875,0.404,0.019,5.04576205268035e-50,"9","Olfml1"
2.2426760320415e-54,6.31445612415062,0.851,0.124,5.25526274588284e-50,"9","Nid1"
2.52724656065359e-54,6.28651563737897,0.872,0.136,5.92209686557956e-50,"9","Mxra8"
3.80273245451347e-54,9.14073164666118,1,0.208,8.91094296066141e-50,"9","Col1a2"
1.10996162509878e-53,6.34430204767319,0.723,0.083,2.60097307609398e-49,"9","Entpd2"
2.21237391501509e-53,4.76661855818629,0.681,0.068,5.18425579505485e-49,"9","Thbs1"
2.37669253627549e-53,5.85210318187994,0.468,0.027,5.56930362025436e-49,"9","Dnm1"
3.00661000340282e-53,5.12570994720274,0.66,0.061,7.04538922097384e-49,"9","Scarf2"
6.02096740835495e-53,5.5736003342618,0.617,0.054,1.41089329279981e-48,"9","Ctgf"
9.58300810184959e-53,10.1843742999494,0.723,0.085,2.24558628850642e-48,"9","Igfbp6"
3.23738926661756e-52,11.0705402631048,0.702,0.081,7.58617426846492e-48,"9","Dpep1"
5.90135187526938e-52,5.69158670587247,0.362,0.015,1.38286378493187e-47,"9","Stc2"
6.59760890668365e-52,5.34121041623104,0.723,0.084,1.54601769510318e-47,"9","Itih5"
9.01852174790622e-52,11.0905627200472,0.277,0.007,2.11331020118687e-47,"9","Myh11"
2.21143327056441e-51,7.8057196574347,0.277,0.007,5.18205158291358e-47,"9","Tusc5"
3.51603915268583e-51,4.67353229442564,0.723,0.084,8.2391345464887e-47,"9","Fbln2"
3.53419895270661e-51,4.21647765941622,0.936,0.16,8.2816884058774e-47,"9","Fcgrt"
8.79257919037346e-51,5.60935651893004,0.957,0.2,2.06036508168021e-46,"9","Lgals1"
1.53549368051412e-50,6.89844704216667,0.936,0.192,3.59812234154875e-46,"9","Igfbp4"
3.28229142275315e-50,4.13692476545717,0.787,0.103,7.69139349093746e-46,"9","Ppic"
3.39665883183765e-50,4.29750825350019,0.511,0.036,7.95939064064516e-46,"9","Inf2"
4.44563455948816e-50,4.26818034307697,0.915,0.155,1.04174554632486e-45,"9","Ltbp4"
5.65267028550352e-50,7.30426652350823,0.957,0.202,1.32459022800204e-45,"9","S100a6"
1.11906105596476e-49,7.25779317037818,0.319,0.011,2.62229577244222e-45,"9","Larp6"
2.18620337457272e-49,8.62345047114468,0.298,0.01,5.12293036763626e-45,"9","Epha3"
2.69231406767343e-49,5.14171730929819,0.979,0.215,6.30889955477916e-45,"9","Nbl1"
3.74443382196173e-49,4.55198384378646,0.532,0.042,8.77433177500291e-45,"9","Plekhf1"
4.02632125640524e-49,2.38721793603535,0.872,0.129,9.4348786001344e-45,"9","Eng"
4.08366566742904e-49,4.98649153318038,0.447,0.027,9.56925375848647e-45,"9","Susd2"
2.33766660529166e-48,2.89057303978332,0.723,0.082,5.47785415617995e-44,"9","Slfn5"
2.39821097786997e-48,6.75405562514374,0.362,0.017,5.61972778444271e-44,"9","Arhgap42"
2.73367076772905e-48,8.98168413646396,0.319,0.012,6.40581071001948e-44,"9","Osr1"
1.34281443125297e-47,4.55227002518975,0.447,0.028,3.14661705675508e-43,"9","Ifi204"
3.28317128203184e-47,3.55656819097725,0.83,0.117,7.6934552651852e-43,"9","Lama4"
3.92998825702658e-47,3.28984703059607,0.574,0.05,9.20914148269039e-43,"9","Ifi203"
5.59103781244995e-47,4.10191840996876,0.936,0.178,1.3101478905914e-42,"9","Rhoj"
7.72553364977473e-47,5.58427696989952,0.979,0.236,1.81032430015171e-42,"9","Serpinh1"
9.68668911999214e-47,4.19998487491148,0.532,0.044,2.26988186148776e-42,"9","Fam49a"
1.19435149252697e-46,6.72650900482162,0.319,0.013,2.79872385243844e-42,"9","Fibin"
1.26299207106328e-46,8.73374613395205,0.383,0.02,2.95956932012258e-42,"9","Tagln"
3.35873750918509e-46,3.82674489862103,0.511,0.04,7.87052960527343e-42,"9","S1pr2"
4.1624363994661e-46,5.51140669493995,0.319,0.013,9.75383721486892e-42,"9","Cmklr1"
7.33485897073849e-46,3.60223277505271,0.702,0.081,1.71877750261315e-41,"9","Osmr"
8.10471329488274e-46,5.49410704475402,0.511,0.042,1.89917746638987e-41,"9","Boc"
8.16065258362646e-46,4.30800735490892,0.574,0.052,1.91228571992119e-41,"9","Gucy1a2"
1.51698041566477e-45,4.72681495673692,0.787,0.117,3.55474020802725e-41,"9","Hspg2"
1.77251880572856e-45,5.57745062222472,0.426,0.027,4.15354331746373e-41,"9","Pde1a"
1.9824024070806e-45,3.69028816916231,0.723,0.091,4.64536356051198e-41,"9","Adap2"
4.8044164353149e-45,5.60423790602777,0.553,0.052,1.12581890328734e-40,"9","Pdlim2"
6.03592617272158e-45,7.85922711113973,0.532,0.047,1.41439858005385e-40,"9","Notch3"
7.02885451084848e-45,5.76849451563396,0.34,0.016,1.64707147752712e-40,"9","Slc43a1"
7.48010805604429e-45,5.4631092588896,0.489,0.039,1.75281372077286e-40,"9","Fkbp10"
8.2865964479626e-45,5.96788182624953,0.34,0.016,1.94179814565108e-40,"9","Efs"
1.00664558324995e-44,7.99014515058124,0.617,0.07,2.35887259522962e-40,"9","Mfap5"
1.74762000111015e-44,4.66775911453456,0.319,0.013,4.09519794860141e-40,"9","Hoxa5"
1.82271410825728e-44,5.02703901268741,0.34,0.016,4.27116596987928e-40,"9","Pcdh12"
6.14835446251832e-44,3.64705069278995,0.809,0.123,1.44074390120192e-39,"9","Ehd2"
6.7337909731894e-44,5.42901063574864,0.362,0.019,1.57792923874747e-39,"9","Layn"
7.14006063167569e-44,2.48595177252451,0.872,0.143,1.67313040782056e-39,"9","Tm4sf1"
8.48098205020897e-44,3.91171352981971,0.574,0.056,1.98734852382547e-39,"9","Itpripl2"
9.62887015798111e-44,9.09949530159497,0.255,0.008,2.25633314411971e-39,"9","Figf"
1.18592129717985e-43,6.57202028281317,0.34,0.017,2.77896937568155e-39,"9","Avpr1a"
4.16415118241755e-43,3.99281773413675,0.809,0.135,9.75785546575904e-39,"9","Cnn2"
6.25865157624883e-43,2.51084901048776,0.723,0.092,1.46658982386239e-38,"9","Akap2"
6.63322431702946e-43,6.77886291690797,0.34,0.017,1.55436345420951e-38,"9","Cxcl14"
7.38795252062146e-43,3.00460064267917,0.766,0.11,1.73121891415723e-38,"9","Acvrl1"
1.09549049911941e-42,5.10536048042119,0.979,0.26,2.56706288658652e-38,"9","Pmp22"
1.71248580212564e-42,3.886346201054,0.787,0.123,4.012867980121e-38,"9","Spon1"
1.81347928475824e-42,6.16103591899143,0.702,0.103,4.24952600797398e-38,"9","Col6a3"
2.46220737756043e-42,4.19539482685441,0.447,0.033,5.76969054783736e-38,"9","Gulp1"
2.69420030002654e-42,7.81063783584745,0.277,0.01,6.3133195630522e-38,"9","A430110N23Rik"
2.89254646216579e-42,4.39519843032782,0.362,0.02,6.77810412479309e-38,"9","Tmem200b"
3.13134416973952e-42,4.16453896178212,0.979,0.228,7.33767879295062e-38,"9","Ptrf"
8.92064318244073e-42,4.75011223850862,0.574,0.06,2.09037431694134e-37,"9","Ptgfrn"
1.78624675283696e-41,10.3696922332367,0.319,0.015,4.18571201592284e-37,"9","Abcc9"
1.9183251199062e-41,6.51383310320057,0.553,0.057,4.49521125347621e-37,"9","Ednra"
2.19587065239658e-41,10.4225473661073,0.723,0.116,5.14558369976091e-37,"9","Lum"
3.2117064545593e-41,3.14779467086744,0.809,0.125,7.5259917349688e-37,"9","Epas1"
3.30580754097232e-41,6.17704652332421,0.362,0.021,7.74649881076043e-37,"9","D630003M21Rik"
4.03226290098161e-41,4.92207579138847,0.383,0.024,9.44880165587022e-37,"9","Wnt5a"
1.02736020752986e-40,7.11296362155251,0.277,0.011,2.40741317430473e-36,"9","AI464131"
1.16727200407401e-40,6.84515945357652,0.277,0.011,2.73526848714663e-36,"9","Itga8"
2.25529205504793e-40,5.69231054170077,0.383,0.025,5.2848258725938e-36,"9","A4galt"
2.38016058077549e-40,3.87347904335984,0.787,0.128,5.5774302889312e-36,"9","Lamb2"
3.11021599166673e-40,4.79253168883041,0.489,0.043,7.28816913327266e-36,"9","A430107O13Rik"
3.38879995916043e-40,5.03586947796473,0.787,0.14,7.94097494430065e-36,"9","Sept4"
4.22622682547741e-40,3.88360891597561,0.809,0.139,9.90331732014122e-36,"9","Mxra7"
4.4175590565669e-40,7.15439917095886,0.404,0.029,1.03516661372532e-35,"9","Heyl"
4.49198779439755e-40,5.96314077937211,0.319,0.016,1.05260749986118e-35,"9","Tbx3"
7.52665418150822e-40,5.05203364197321,0.766,0.134,1.76372087435282e-35,"9","Prelp"
1.30585715352454e-39,7.97470121397955,0.468,0.042,3.06001506785406e-35,"9","Adamts2"
1.4643839357328e-39,3.89695938599647,0.957,0.232,3.43149087660268e-35,"9","Ahnak"
1.76632692817647e-39,3.91526004638755,0.511,0.047,4.13903389079591e-35,"9","Arhgap10"
3.89734369424016e-39,4.54124973500906,0.532,0.054,9.13264547871296e-35,"9","Gpx7"
5.16486640988532e-39,3.5508337531863,0.426,0.032,1.21028314582843e-34,"9","Tmem47"
5.82215715014922e-39,3.59117821738859,0.426,0.033,1.36430608499447e-34,"9","Parp3"
7.93001309769597e-39,8.52679263146834,0.681,0.11,1.8582399691831e-34,"9","Mmp2"
1.26439483567541e-38,4.25857565149753,0.787,0.138,2.96285641843818e-34,"9","Spry1"
2.65999007669973e-38,7.7737527214288,0.277,0.012,6.23315474673048e-34,"9","Cox4i2"
4.39211610982743e-38,3.85173862713057,1,0.312,1.02920456801586e-33,"9","Ifitm3"
1.73712263909336e-37,6.3246893915864,0.426,0.035,4.07059948018746e-33,"9","Gm13889"
4.51496699448636e-37,6.59825470829973,0.298,0.015,1.05799221581799e-32,"9","Adamtsl5"
8.77123294660032e-37,5.45214727338199,0.277,0.013,2.05536301637685e-32,"9","Fzd2"
1.18235765109589e-36,3.43884183421764,0.638,0.085,2.77061868381301e-32,"9","5330426P16Rik"
1.90958116616002e-36,4.14452507598042,0.34,0.021,4.47472154666277e-32,"9","Hrct1"
3.44290260553409e-36,2.35366403180076,0.766,0.135,8.06775367554804e-32,"9","Pltp"
4.04998954207615e-36,5.74312324285653,0.447,0.041,9.49034049394704e-32,"9","Nmb"
6.24116452173574e-36,4.04011760892122,0.34,0.022,1.46249208237834e-31,"9","Adamts7"
9.31561279478481e-36,4.79520210389614,0.404,0.033,2.18292754620192e-31,"9","Col4a4"
1.93501994738169e-35,4.71957363734557,0.66,0.099,4.53433224269951e-31,"9","Arhgef40"
2.14707002083977e-35,4.56049345725889,0.298,0.016,5.03122917983383e-31,"9","Hoxb2"
2.30309225009009e-35,3.62956365080053,0.936,0.256,5.3968360696361e-31,"9","Timp3"
2.33164090172483e-35,6.21369936901407,0.638,0.096,5.46373412501179e-31,"9","Cdkn1c"
3.72854676675237e-35,4.7549139438343,0.745,0.142,8.73710363853083e-31,"9","Leprel2"
4.82971195554684e-35,5.93826963610425,0.383,0.03,1.13174640254329e-30,"9","Eya2"
7.90600898463904e-35,5.32143115952202,0.489,0.052,1.85261508537047e-30,"9","Olfr1033"
8.05633164466099e-35,4.97207273501366,0.617,0.091,1.88784019429341e-30,"9","Rbp1"
8.47880269174326e-35,8.09778116741111,0.255,0.011,1.9868378347562e-30,"9","Osr2"
1.03719410213603e-34,3.99313614363054,0.872,0.211,2.43045693953535e-30,"9","Epb4.1l2"
1.20049419500041e-34,8.66355354598969,0.723,0.144,2.81311804714446e-30,"9","Dpt"
1.51529362603628e-34,5.6895415898909,0.468,0.048,3.55078755389082e-30,"9","Pde3a"
2.79344095000148e-34,4.54101900711812,0.766,0.154,6.54587017813846e-30,"9","Phlda1"
3.41359701814968e-34,4.60829732596837,0.277,0.014,7.99908189263015e-30,"9","Msx1"
5.54800432115653e-34,4.36940300312982,0.809,0.183,1.30006385257661e-29,"9","Prss23"
6.55839656320024e-34,5.65104215147328,0.34,0.024,1.53682906665471e-29,"9","Rasl11a"
6.8305805001978e-34,3.83207960189235,1,0.355,1.60060992861135e-29,"9","Col4a1"
7.75188005234897e-34,4.43472589643513,0.447,0.043,1.81649805266693e-29,"9","Plod2"
7.82026345824981e-34,5.00155316680229,0.34,0.024,1.83252233617168e-29,"9","Icosl"
7.95221882815226e-34,6.56178363950108,0.574,0.082,1.86344343800092e-29,"9","Pla1a"
9.04556491249985e-34,3.14790915634465,0.34,0.023,2.11964722594609e-29,"9","Ntf3"
1.31716214706859e-33,3.06554347363874,0.745,0.146,3.08650605922583e-29,"9","Slc43a3"
1.47736663896131e-33,3.9290212098052,0.723,0.136,3.46191324507804e-29,"9","Pros1"
1.54438815284454e-33,4.69509248859804,0.511,0.06,3.6189647585606e-29,"9","Vcan"
